title,sort,description,heading,linked_media,author,teachable_type,course,term,lesson_number,video_file_link,video_stream_link,video_thumbnail_link,manuscript_link,external_reference_link,width,height,embedded_width,embedded_height,length,pages,video_size,manuscript_size,authoring_software,video_player,question_id,question_list,tags
KaViaR.WS16.A1.E25,Kaviar,,,KaViaR.WS16.A1.SP02,Denis Vogel,Lesson,Algebra 1,WS&2016,25,ws1617/Algebra_1/Algebra.S01E25.1080p/Algebra.S01E25.1080p.mp4,ws1617/Algebra_1/Algebra.S01E25.1080p/Algebra.S01E25.1080p.html,ws1617/Algebra_1/images/Algebra.S01E25.png,ws1617/Algebra_1/pdf/Algebra.S01E25.pdf,,1620,1080,1080,720,1h27m55s,4,166 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Zentralisator&Normalisator&p-Gruppe&p-Sylowgruppe&Sylowsätze&Anwendungen der Sylowsätze
KaViaR.WS16.A1.E26,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,26,ws1617/Algebra_1/Algebra.S01E26.1080p/Algebra.S01E26.1080p.mp4,ws1617/Algebra_1/Algebra.S01E26.1080p/Algebra.S01E26.1080p.html,ws1617/Algebra_1/images/Algebra.S01E26.png,ws1617/Algebra_1/pdf/Algebra.S01E26.pdf,,1620,1080,1080,720,1h19m56s,3,150 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Kommutator&Kommutatorgruppe&Normalreihe&auflösbare Gruppe
KaViaR.WS16.A1.E27,Kaviar,,,KaViaR.WS16.A1.SP03,Denis Vogel,Lesson,Algebra 1,WS&2016,27,ws1617/Algebra_1/Algebra.S01E27.1080p/Algebra.S01E27.1080p.mp4,ws1617/Algebra_1/Algebra.S01E27.1080p/Algebra.S01E27.1080p.html,ws1617/Algebra_1/images/Algebra.S01E27.png,ws1617/Algebra_1/pdf/Algebra.S01E27.pdf,,1620,1080,1080,720,1h20m07s,4,154 MiB,2.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Norm in Körpererweiterungen&lineare Unabhängigkeit von Charakteren&Hilberts Satz 90&durch Radikale auflösbare Körpererweiterung&auflösbare Körpererweiterung&Nichtauflösbarkeit des allgemeinen Polynoms n-ten Grades für n>=5
KaViaR.WS16.A1.E28,Kaviar,,,,Denis Vogel,Lesson,Algebra 1,WS&2016,28,ws1617/Algebra_1/Algebra.S01E28.1080p/Algebra.S01E28.1080p.mp4,ws1617/Algebra_1/Algebra.S01E28.1080p/Algebra.S01E28.1080p.html,ws1617/Algebra_1/images/Algebra.S01E28.png,ws1617/Algebra_1/pdf/Algebra.S01E28.pdf,,1620,1080,1080,720,1h30m12s,4,177 MiB,2.2 MiB,Camtasia 8,TechSmith SmartPlayer,,,Konstruktionen mit Zirkel und Lineal&Konstruierbarkeit regelmäßiger n-Ecke&Unmöglichkeit von Würfelverdopplung mit Zirkel und Lineal&Unmöglichkeit von Winkeldreiteilung mit Zirkel und Lineal&Unmöglichkeit der Quadratur des Kreises mit Zirkel und Lineal
KaViaR.WS16.A1.SP01,Kaviar,Vorlesungszusatzvideo,,,Denis Vogel,Lesson,Algebra 1,WS&2016,22,ws1617/Algebra_1/Algebra.S00E01.1080p/Algebra.S00E01.1080p.mp4,ws1617/Algebra_1/Algebra.S00E01.1080p/Algebra.S00E01.1080p.html,ws1617/Algebra_1/images/Algebra.S00E01.png,ws1617/Algebra_1/pdf/Algebra.S00E01.pdf,,1620,1080,1080,720,0h31m34s,3,60 MiB,1.9 MiB,Camtasia 8,TechSmith SmartPlayer,,,Hauptsatz über symmetrische rationale Funktionen&Galoisgruppe des allgemeinen Polynom n-ten Grades
KaViaR.WS16.A1.SP02,Kaviar,Vorlesungszusatzvideo,,,Denis Vogel,Lesson,Algebra 1,WS&2016,25,ws1617/Algebra_1/Algebra.S00E02.1080p/Algebra.S00E02.1080p.mp4,ws1617/Algebra_1/Algebra.S00E02.1080p/Algebra.S00E02.1080p.html,ws1617/Algebra_1/images/Algebra.S00E02.png,ws1617/Algebra_1/pdf/Algebra.S00E02.pdf,,1620,1080,1080,720,0h36m40s,2,72 MiB,1.6 MiB,Camtasia 8,TechSmith SmartPlayer,,,Beweis der Sylowsätze
KaViaR.WS16.A1.SP03,Kaviar,Vorlesungszusatzvideo,,,Denis Vogel,Lesson,Algebra 1,WS&2016,27,ws1617/Algebra_1/Algebra.S00E03.1080p/Algebra.S00E03.1080p.mp4,ws1617/Algebra_1/Algebra.S00E03.1080p/Algebra.S00E03.1080p.html,ws1617/Algebra_1/images/Algebra.S00E03.png,ws1617/Algebra_1/pdf/Algebra.S00E03.pdf,,1620,1080,1080,720,0h36m54s,2,70 MiB,1.7 MiB,Camtasia 8,TechSmith SmartPlayer,,,durch Radikale auflösbare Körpererweiterung&auflösbare Körpererweiterung
KaViaR.SS17.A2.E01,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,1,ss17/Algebra_2/Algebra2.E01/Algebra2.E01.mp4,ss17/Algebra_2/Algebra2.E01/Algebra2.E01.html,ss17/Algebra_2/images/Algebra2.E01.png,ss17/Algebra_2/pdf/Algebra2.E01.pdf,,1620,1080,1080,720,1h23m29s,5,207 MiB,3.1 MiB,Camtasia 9,TechSmith SmartPlayer,,,Kategorie&kategorieller Monomorphismus&kategorieller Epimorphismus&kategorieller Isomorphismus&Funktor&Kategorienäquivalenz
KaViaR.SS17.A2.E02,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,2,ss17/Algebra_2/Algebra2.E02/Algebra2.E02.mp4,ss17/Algebra_2/Algebra2.E02/Algebra2.E02.html,ss17/Algebra_2/images/Algebra2.E02.png,ss17/Algebra_2/pdf/Algebra2.E02.pdf,,1620,1080,1080,720,1h34m35s,5,281 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Teilkategorie&natürliche Transformation&inverser Funktor&adjungierter Funktor
KaViaR.SS17.A2.E03,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,3,ss17/Algebra_2/Algebra2.E03/Algebra2.E03.mp4,ss17/Algebra_2/Algebra2.E03/Algebra2.E03.html,ss17/Algebra_2/images/Algebra2.E03.png,ss17/Algebra_2/pdf/Algebra2.E03.pdf,,1620,1080,1080,720,2h07m37s,6,355 MiB,4.9 MiB,Camtasia 9,TechSmith SmartPlayer,,,kategorielles Produkt&Differenzenkern&kategorieller Limes&kategorieller Kolimes&Existenz kategorieller Limiten&Vertauschen von Limiten mit adjungierten Funktoren
KaViaR.SS17.A2.E04,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,4,ss17/Algebra_2/Algebra2.E04/Algebra2.E04.mp4,ss17/Algebra_2/Algebra2.E04/Algebra2.E04.html,ss17/Algebra_2/images/Algebra2.E04.png,ss17/Algebra_2/pdf/Algebra2.E04.pdf,,1620,1080,1080,720,1h28m15s,5,226 MiB,2.8 MiB,Camtasia 9,TechSmith SmartPlayer,,,Vertauschen von Limiten mit Limiten&filtrierte Kategorie&filtrierter Kolimes&Vertauschen von filtrierten Kolimiten mit endlichen Limiten in (Mengen)
KaViaR.SS17.A2.E05,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,5,ss17/Algebra_2/Algebra2.E05/Algebra2.E05.mp4,ss17/Algebra_2/Algebra2.E05/Algebra2.E05.html,ss17/Algebra_2/images/Algebra2.E05.png,ss17/Algebra_2/pdf/Algebra2.E05.pdf,,1620,1080,1080,720,1h29m19s,7,229 MiB,3.5 MiB,Camtasia 9,TechSmith SmartPlayer,,,Filtrierte Limiten von endlichen Mengen&finaler Funktor&Modul
KaViaR.SS17.A2.E06,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,6,ss17/Algebra_2/Algebra2.E06/Algebra2.E06.mp4,ss17/Algebra_2/Algebra2.E06/Algebra2.E06.html,ss17/Algebra_2/images/Algebra2.E06.png,ss17/Algebra_2/pdf/Algebra2.E06.pdf,,1620,1080,1080,720,1h26m34s,5,233 MiB,3.5 MiB,Camtasia 9,TechSmith SmartPlayer,,,Bimodul&Modulhomomorphismus&Untermodul&Erzeugendensystem eines Moduls&Basis eines freien Moduls&freier Modul&exakte Folge von Moduln
KaViaR.SS17.A2.E07,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,7,ss17/Algebra_2/Algebra2.E07/Algebra2.E07.mp4,ss17/Algebra_2/Algebra2.E07/Algebra2.E07.html,ss17/Algebra_2/images/Algebra2.E07.png,ss17/Algebra_2/pdf/Algebra2.E07.pdf,,1620,1080,1080,720,1h34m28s,6,248 MiB,3.4 MiB,Camtasia 9,TechSmith SmartPlayer,,,"exakte Folge von Moduln&Exaktheit von Produkten, Koprodukten, filtrierten Kolimiten in (R-Mod)&exakter Funktor in (R-Mod)"
KaViaR.SS17.A2.E08,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,8,ss17/Algebra_2/Algebra2.E08/Algebra2.E08.mp4,ss17/Algebra_2/Algebra2.E08/Algebra2.E08.html,ss17/Algebra_2/images/Algebra2.E08.png,ss17/Algebra_2/pdf/Algebra2.E08.pdf,,1620,1080,1080,720,1h31m07s,5,146 MiB,3.2 MiB,Camtasia 9,TechSmith SmartPlayer,,,Halbexaktheit adjungierter Funktoren in (R-Mod)&ausgewogene Abbildung&Tensorprodukt von Moduln
KaViaR.SS17.A2.E09,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,9,ss17/Algebra_2/Algebra2.E09/Algebra2.E09.mp4,ss17/Algebra_2/Algebra2.E09/Algebra2.E09.html,ss17/Algebra_2/images/Algebra2.E09.png,ss17/Algebra_2/pdf/Algebra2.E09.pdf,,1620,1080,1080,720,1h30m47s,6,154 MiB,3.5 MiB,Camtasia 9,TechSmith SmartPlayer,,,Konstruktion des Tensorprodukts&Adjunktion von Tensorprodukt und Hom-Funktor&Eigenschaften des Tensorprodukts von Moduln
KaViaR.SS17.A2.E10,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,10,ss17/Algebra_2/Algebra2.E10/Algebra2.E10.mp4,ss17/Algebra_2/Algebra2.E10/Algebra2.E10.html,ss17/Algebra_2/images/Algebra2.E10.png,ss17/Algebra_2/pdf/Algebra2.E10.pdf,,1620,1080,1080,720,1h34m22s,6,257 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Erzeuger des Tensorprodukts von Moduln&Tensorprodukt von Algebren&injektiver Modul&projektiver Modul
KaViaR.SS17.A2.E11,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,11,ss17/Algebra_2/Algebra2.E11/Algebra2.E11.mp4,ss17/Algebra_2/Algebra2.E11/Algebra2.E11.html,ss17/Algebra_2/images/Algebra2.E11.png,ss17/Algebra_2/pdf/Algebra2.E11.pdf,,1620,1080,1080,720,1h34m09s,7,258 MiB,3.8 MiB,Camtasia 9,TechSmith SmartPlayer,,,Charakterisierung projektiver und injektiver Moduln&Charaktergruppe einer abelschen Gruppe&Kofreier Modul&flacher Modul
KaViaR.SS17.A2.E12,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,12,ss17/Algebra_2/Algebra2.E12/Algebra2.E12.mp4,ss17/Algebra_2/Algebra2.E12/Algebra2.E12.html,ss17/Algebra_2/images/Algebra2.E12.png,ss17/Algebra_2/pdf/Algebra2.E12.pdf,,1620,1080,1080,720,1h32m43s,5,148 MiB,2.7 MiB,Camtasia 9,TechSmith SmartPlayer,,,Charakterisierung flacher Moduln&treuflacher Modul
KaViaR.SS17.A2.E13,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,13,ss17/Algebra_2/Algebra2.E13/Algebra2.E13.mp4,ss17/Algebra_2/Algebra2.E13/Algebra2.E13.html,ss17/Algebra_2/images/Algebra2.E13.png,ss17/Algebra_2/pdf/Algebra2.E13.pdf,,1620,1080,1080,720,1h33m23s,7,110 MiB,3.2 MiB,Camtasia 9,TechSmith SmartPlayer,,,Noetherscher Modul&Noetherscher Ring&endlich präsentierbarer Modul
KaViaR.SS17.A2.E14,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,14,ss17/Algebra_2/Algebra2.E14/Algebra2.E14.mp4,ss17/Algebra_2/Algebra2.E14/Algebra2.E14.html,ss17/Algebra_2/images/Algebra2.E14.png,ss17/Algebra_2/pdf/Algebra2.E14.pdf,,1620,1080,1080,720,1h32m17s,5,124 MiB,2.9 MiB,Camtasia 9,TechSmith SmartPlayer,,,endlich präsentierbarer Modul&kohärenter Modul&kohärenter Ring
KaViaR.SS17.A2.E15,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,15,ss17/Algebra_2/Algebra2.E15/Algebra2.E15.mp4,ss17/Algebra_2/Algebra2.E15/Algebra2.E15.html,ss17/Algebra_2/images/Algebra2.E15.png,ss17/Algebra_2/pdf/Algebra2.E15.pdf,,1620,1080,1080,720,1h38m48s,6,209 MiB,23.5 MiB,Camtasia 9,TechSmith SmartPlayer,,,Artinscher Modul&Moduln endlicher Länge&Satz von Jordan-Hölder&Ideal
KaViaR.SS17.A2.E16,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,16,ss17/Algebra_2/Algebra2.E16/Algebra2.E16.mp4,ss17/Algebra_2/Algebra2.E16/Algebra2.E16.html,ss17/Algebra_2/images/Algebra2.E16.png,ss17/Algebra_2/pdf/Algebra2.E16.pdf,,1620,1080,1080,720,1h36m45s,6,194 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Annullator eines Moduls&maximales Ideal&Jacobson-Radikal&nilpotentes Ideal&Nil-Ideal&Nakayama-Lemma
KaViaR.SS17.A2.E17,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,17,ss17/Algebra_2/Algebra2.E17/Algebra2.E17.mp4,ss17/Algebra_2/Algebra2.E17/Algebra2.E17.html,ss17/Algebra_2/images/Algebra2.E17.png,ss17/Algebra_2/pdf/Algebra2.E17.pdf,,1620,1080,1080,720,1h31m37s,6,261 MiB,3 MiB,Camtasia 9,TechSmith SmartPlayer,,,lokaler Ring&Erweiterung und Kontraktion von Idealen&treuflacher Ringhomomorphismus
KaViaR.SS17.A2.E18,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,18,ss17/Algebra_2/Algebra2.E18/Algebra2.E18.mp4,ss17/Algebra_2/Algebra2.E18/Algebra2.E18.html,ss17/Algebra_2/images/Algebra2.E18.png,ss17/Algebra_2/pdf/Algebra2.E18.pdf,,1620,1080,1080,720,1h19m04s,5,156 MiB,2.9 MiB,Camtasia 9,TechSmith SmartPlayer,,,Charakterisierung halbeinfacher Moduln und Ringe&Artin-Wedderburn-Theorem
KaViaR.SS17.A2.E19,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,19,ss17/Algebra_2/Algebra2.E19/Algebra2.E19.mp4,ss17/Algebra_2/Algebra2.E19/Algebra2.E19.html,ss17/Algebra_2/images/Algebra2.E19.png,ss17/Algebra_2/pdf/Algebra2.E19.pdf,,1620,1080,1080,720,1h30m49s,7,176 MiB,3.4 MiB,Camtasia 9,TechSmith SmartPlayer,,,Artin-Wedderburn-Theorem&Artinscher Ring&J-halbeinfacher Ring&semilokaler Ring&semiprimärer Ring&Hopkins-Levitzki-Theorem
KaViaR.SS17.A2.E20,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,20,ss17/Algebra_2/Algebra2.E20/Algebra2.E20.mp4,ss17/Algebra_2/Algebra2.E20/Algebra2.E20.html,ss17/Algebra_2/images/Algebra2.E20.png,ss17/Algebra_2/pdf/Algebra2.E20.pdf,,1620,1080,1080,720,1h33m32s,8,179 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Primideal&Spektrum eines kommutativen Rings&Primidealvermeidungssatz&Lokalisierung von Ringen und Moduln
KaViaR.SS17.A2.E21,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,21,ss17/Algebra_2/Algebra2.E21/Algebra2.E21.mp4,ss17/Algebra_2/Algebra2.E21/Algebra2.E21.html,ss17/Algebra_2/images/Algebra2.E21.png,ss17/Algebra_2/pdf/Algebra2.E21.pdf,,1620,1080,1080,720,1h34m09s,6,228 MiB,2.8 MiB,Camtasia 9,TechSmith SmartPlayer,,,Flachheit der Lokalisierung&Übertragen von Eigenschaften von Moduln auf ihre Lokalisierung&Spektrum der Lokalisierung&lokale Ringe des Spektrums&affine Basis der Zariski-Topologie
KaViaR.SS17.A2.E22,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,22,ss17/Algebra_2/Algebra2.E22/Algebra2.E22.mp4,ss17/Algebra_2/Algebra2.E22/Algebra2.E22.html,ss17/Algebra_2/images/Algebra2.E22.png,ss17/Algebra_2/pdf/Algebra2.E22.pdf,,1620,1080,1080,720,1h33m45s,8,181 MiB,3.7 MiB,Camtasia 9,TechSmith SmartPlayer,,,Quasi-Kompaktheit affiner Schemata&Bild eines Morphismus affiner Schemata&endliche Algebra&endlich erzeugte Algebra&ganzes Element einer Algebra&ganze Algebra
KaViaR.SS17.A2.E23,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,23,ss17/Algebra_2/Algebra2.E23/Algebra2.E23.mp4,ss17/Algebra_2/Algebra2.E23/Algebra2.E23.html,ss17/Algebra_2/images/Algebra2.E23.png,ss17/Algebra_2/pdf/Algebra2.E23.pdf,,1620,1080,1080,720,1h34m23s,6,178 MiB,2.8 MiB,Camtasia 9,TechSmith SmartPlayer,,,Charakterisierung endlicher Algebren&ganzer Abschluss&Ganzabgeschlossenheit ist lokal&faktorielle Ringe sind ganz abgeschlossen&Going-up-Theorem&Incomparability
KaViaR.SS17.A2.E24,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,24,ss17/Algebra_2/Algebra2.E24/Algebra2.E24.mp4,ss17/Algebra_2/Algebra2.E24/Algebra2.E24.html,ss17/Algebra_2/images/Algebra2.E24.png,ss17/Algebra_2/pdf/Algebra2.E24.pdf,,1620,1080,1080,720,1h24m10s,7,163 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Klassischer Hilbertscher Nullstellensatz&Jacobson-Ring&topologische Charakterisierung von Jacobson-Ringen und J-Halbeinfachheit&J-Halbeinfachheit von Polynomringen über Integritätsbereichen
KaViaR.SS17.A2.E25,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,25,ss17/Algebra_2/Algebra2.E25/Algebra2.E25.mp4,ss17/Algebra_2/Algebra2.E25/Algebra2.E25.html,ss17/Algebra_2/images/Algebra2.E25.png,ss17/Algebra_2/pdf/Algebra2.E25.pdf,,1620,1080,1080,720,1h31m43s,8,187 MiB,2.9 MiB,Camtasia 9,TechSmith SmartPlayer,,,J-Halbeinfachheit in endlich erzeugten Erweiterungen&verallgemeinerter Nullstellensatz&Beweis des klassischen Nullstellensatzes&additive Kategorie&abelsche Kategorie
KaViaR.SS17.A2.E26,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,26,ss17/Algebra_2/Algebra2.E26/Algebra2.E26.mp4,ss17/Algebra_2/Algebra2.E26/Algebra2.E26.html,ss17/Algebra_2/images/Algebra2.E26.png,ss17/Algebra_2/pdf/Algebra2.E26.pdf,,1620,1080,1080,720,1h30m01s,7,164 MiB,3.3 MiB,Camtasia 9,TechSmith SmartPlayer,,,Bild und Kobild von Morphismen&Exaktheit in abelschen Kategorien&Freyd-Mitchell-Einbettungssatz&Grothendieck-Kategorie
KaViaR.SS17.A2.E27,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,27,ss17/Algebra_2/Algebra2.E27/Algebra2.E27.mp4,ss17/Algebra_2/Algebra2.E27/Algebra2.E27.html,ss17/Algebra_2/images/Algebra2.E27.png,ss17/Algebra_2/pdf/Algebra2.E27.pdf,,1620,1080,1080,720,1h29m01s,10,162 MiB,3.4 MiB,Camtasia 9,TechSmith SmartPlayer,,,Komplex&Homotopie von Morphismen von Komplexen&Homotopie-Äquivalenz&Quasi-Isomorphismus von Komplexen&injektive Auflösung&Deltafunktor&universeller Deltafunktor
KaViaR.SS17.A2.E28,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,28,ss17/Algebra_2/Algebra2.E28/Algebra2.E28.mp4,ss17/Algebra_2/Algebra2.E28/Algebra2.E28.html,ss17/Algebra_2/images/Algebra2.E28.png,ss17/Algebra_2/pdf/Algebra2.E28.pdf,,1620,1080,1080,720,1h24m39s,6,175 MiB,2.5 MiB,Camtasia 9,TechSmith SmartPlayer,,,Universalität auslöschbarer Deltafunktoren&abgeleiteter Funktor
KaViaR.SS17.A2.E29,Kaviar,,,,Malte Witte,Lesson,Algebra 2,SS&2017,29,ss17/Algebra_2/Algebra2.E29/Algebra2.E29.mp4,ss17/Algebra_2/Algebra2.E29/Algebra2.E29.html,ss17/Algebra_2/images/Algebra2.E29.png,ss17/Algebra_2/pdf/Algebra2.E29.pdf,,1620,1080,1080,720,1h34m33s,7,164 MiB,2.7 MiB,Camtasia 9,TechSmith SmartPlayer,,,abgeleitete Kategorie&kosimpliziales Objekt&Koketten-Komplex
